"","index","rune","color","word_length","word","gemetria_sequence","img","dots","end_of_page","punct","total_word_count","word_rune_position","total_line_count","end_of_line","rune_by_page","word_gemetria_value","sections","word_by_page","total_rune_position","unused","line_by_page","rune_as_prime","index_of_next_instance","gap_to_next_instance","space_to_next_instance","rune_count_by_sect","word_by_sect"
"10683",10683,"l","black","11","m,ing,y,a,ing,f,x,i,oe,g,l",20,"no",NA,43,NA,2390,11,491,NA,267,682,8,55,10683,0,12,73,10719,30,29,1043,228
"10684",10684,"eo","black","2","eo,o",12,"no",NA,43,NA,2391,1,491,NA,268,48,8,56,10684,0,12,41,10718,28,27,1044,229
"10685",10685,"o","black","2","eo,o",3,"no",NA,43,NA,2391,2,491,NA,269,48,8,56,10685,0,12,7,10706,15,14,1045,229
"10686",10686,"ae","black","3","ae,ia,t",25,"no",NA,43,NA,2392,1,491,NA,270,267,8,57,10686,0,12,101,10767,75,74,1046,230
"10687",10687,"ia","black","3","ae,ia,t",27,"no",NA,43,NA,2392,2,491,NA,271,267,8,57,10687,0,12,107,10715,22,21,1047,230
"10688",10688,"t","black","3","ae,ia,t",16,"no",NA,43,NA,2392,3,491,NA,272,267,8,57,10688,0,12,59,10696,2,1,1048,230
"10689",10689,"j","black","4","j,t,ea,u",11,"no",NA,43,NA,2393,1,491,NA,273,208,8,58,10689,0,12,37,10732,37,36,1049,231
"10690",10690,"t","black","4","j,t,ea,u",16,"no",NA,43,NA,2393,2,491,1,274,208,8,58,10690,0,12,59,10721,25,24,1050,231
"10691",10691,"ea","black","4","j,t,ea,u",28,"no",NA,44,NA,2393,3,492,NA,1,208,8,0,10691,0,1,109,10728,31,30,1051,231
"10692",10692,"u","black","4","j,t,ea,u",1,"no",NA,44,NA,2393,4,492,NA,2,208,8,0,10692,0,1,3,10812,114,113,1052,231
"10693",10693,"g","black","3","g,th,y",6,"no",NA,44,NA,2394,1,492,NA,3,125,8,1,10693,0,1,17,10830,131,130,1053,232
"10694",10694,"th","black","3","g,th,y",2,"no",NA,44,NA,2394,2,492,NA,4,125,8,1,10694,0,1,5,10702,2,1,1054,232
"10695",10695,"y","black","3","g,th,y",26,"no",NA,44,NA,2394,3,492,NA,5,125,8,1,10695,0,1,103,10705,4,3,1055,232
"10696",10696,"th","black","7","th,n,oe,y,o,e,h",2,"no",NA,44,NA,2395,1,492,NA,6,317,8,2,10696,0,1,5,10713,11,10,1056,233
"10697",10697,"n","black","7","th,n,oe,y,o,e,h",9,"no",NA,44,NA,2395,2,492,NA,7,317,8,2,10697,0,1,29,10731,28,27,1057,233
"10698",10698,"oe","black","7","th,n,oe,y,o,e,h",22,"no",NA,44,NA,2395,3,492,NA,8,317,8,2,10698,0,1,83,10717,13,12,1058,233
"10699",10699,"y","black","7","th,n,oe,y,o,e,h",26,"no",NA,44,NA,2395,4,492,NA,9,317,8,2,10699,0,1,103,10712,7,6,1059,233
"10700",10700,"o","black","7","th,n,oe,y,o,e,h",3,"no",NA,44,NA,2395,5,492,NA,10,317,8,2,10700,0,1,7,10745,39,38,1060,233
"10701",10701,"e","black","7","th,n,oe,y,o,e,h",18,"no",NA,44,NA,2395,6,492,NA,11,317,8,2,10701,0,1,67,10711,4,3,1061,233
"10702",10702,"h","black","7","th,n,oe,y,o,e,h",8,"no",NA,44,NA,2395,7,492,NA,12,317,8,2,10702,0,1,23,10734,26,25,1062,233
"10703",10703,"i","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",10,"no",NA,44,NA,2396,1,492,NA,13,739,8,3,10703,0,1,31,10723,14,13,1063,234
"10704",10704,"s","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",15,"no",NA,44,NA,2396,2,492,NA,14,739,8,3,10704,0,1,53,10746,36,35,1064,234
"10705",10705,"e","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",18,"no",NA,44,NA,2396,3,492,NA,15,739,8,3,10705,0,1,67,10781,70,69,1065,234
"10706",10706,"y","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",26,"no",NA,44,NA,2396,4,492,NA,16,739,8,3,10706,0,1,103,10739,27,26,1066,234
"10707",10707,"th","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",2,"no",NA,44,NA,2396,5,492,NA,17,739,8,3,10707,0,1,5,10754,41,40,1067,234
"10708",10708,"a","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",24,"no",NA,44,NA,2396,6,492,NA,18,739,8,3,10708,0,1,97,10755,41,40,1068,234
"10709",10709,"ia","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",27,"no",NA,44,NA,2396,7,492,NA,19,739,8,3,10709,0,1,107,10720,5,4,1069,234
"10710",10710,"ing","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",21,"no",NA,44,NA,2396,8,492,NA,20,739,8,3,10710,0,1,79,10722,6,5,1070,234
"10711",10711,"oe","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",22,"no",NA,44,NA,2396,9,492,NA,21,739,8,3,10711,0,1,83,10740,23,22,1071,234
"10712",10712,"eo","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",12,"no",NA,44,NA,2396,10,492,NA,22,739,8,3,10712,0,1,41,10743,25,24,1072,234
"10713",10713,"l","black","11","i,s,e,y,th,a,ia,ing,oe,eo,l",20,"no",NA,44,NA,2396,11,492,1,23,739,8,3,10713,0,1,73,10724,5,4,1073,234
"10714",10714,"ia","black","3","ia,t,ing",27,"no",NA,44,NA,2397,1,493,NA,24,245,8,4,10714,0,2,107,10727,7,6,1074,235
"10715",10715,"t","black","3","ia,t,ing",16,"no",NA,44,NA,2397,2,493,NA,25,245,8,4,10715,0,2,59,10729,8,7,1075,235
"10716",10716,"ing","black","3","ia,t,ing",21,"no",NA,44,NA,2397,3,493,NA,26,245,8,4,10716,0,2,79,10741,19,18,1076,235
"10717",10717,"i","black","2","i,l",10,"no",NA,44,NA,2398,1,493,NA,27,104,8,5,10717,0,2,31,10756,33,32,1077,236
"10718",10718,"l","black","2","i,l",20,"no",NA,44,NA,2398,2,493,NA,28,104,8,5,10718,0,2,73,10751,27,26,1078,236
"10719",10719,"f","black","5","f,x,ia,ea,t",0,"no",NA,44,NA,2399,1,493,NA,29,324,8,6,10719,0,2,2,10730,5,4,1079,237
"10720",10720,"x","black","5","f,x,ia,ea,t",14,"no",NA,44,NA,2399,2,493,NA,30,324,8,6,10720,0,2,47,10742,16,15,1080,237
"10721",10721,"ia","black","5","f,x,ia,ea,t",27,"no",NA,44,NA,2399,3,493,NA,31,324,8,6,10721,0,2,107,10763,36,35,1081,237
"10722",10722,"ea","black","5","f,x,ia,ea,t",28,"no",NA,44,NA,2399,4,493,NA,32,324,8,6,10722,0,2,109,10738,10,9,1082,237
"10723",10723,"t","black","5","f,x,ia,ea,t",16,"no",NA,44,NA,2399,5,493,NA,33,324,8,6,10723,0,2,59,10749,20,19,1083,237
"10724",10724,"f","black","6","f,n,j,f,h,c",0,"no",NA,44,NA,2400,1,493,NA,34,106,8,7,10724,0,2,2,10733,3,2,1084,238
"10725",10725,"n","black","6","f,n,j,f,h,c",9,"no",NA,44,NA,2400,2,493,NA,35,106,8,7,10725,0,2,29,10782,51,50,1085,238
"10726",10726,"j","black","6","f,n,j,f,h,c",11,"no",NA,44,NA,2400,3,493,NA,36,106,8,7,10726,0,2,37,10762,30,29,1086,238
"10727",10727,"f","black","6","f,n,j,f,h,c",0,"no",NA,44,NA,2400,4,493,NA,37,106,8,7,10727,0,2,2,10750,17,16,1087,238
"10728",10728,"h","black","6","f,n,j,f,h,c",8,"no",NA,44,NA,2400,5,493,NA,38,106,8,7,10728,0,2,23,10736,2,1,1088,238
"10729",10729,"c","black","6","f,n,j,f,h,c",5,"no",NA,44,NA,2400,6,493,NA,39,106,8,7,10729,0,2,13,10821,86,85,1089,238
"10730",10730,"h","black","6","h,d,ea,y,oe,ing",8,"no",NA,44,NA,2401,1,493,NA,40,486,8,8,10730,0,2,23,10744,8,7,1090,239
"10731",10731,"d","black","6","h,d,ea,y,oe,ing",23,"no",NA,44,NA,2401,2,493,NA,41,486,8,8,10731,0,2,89,10769,32,31,1091,239
"10732",10732,"ea","black","6","h,d,ea,y,oe,ing",28,"no",NA,44,NA,2401,3,493,NA,42,486,8,8,10732,0,2,109,10811,73,72,1092,239
"10733",10733,"y","black","6","h,d,ea,y,oe,ing",26,"no",NA,44,NA,2401,4,493,NA,43,486,8,8,10733,0,2,103,10765,26,25,1093,239
"10734",10734,"oe","black","6","h,d,ea,y,oe,ing",22,"no",NA,44,NA,2401,5,493,1,44,486,8,8,10734,0,2,83,10771,31,30,1094,239
"10735",10735,"ing","black","6","h,d,ea,y,oe,ing",21,"no",NA,44,NA,2401,6,494,NA,45,486,8,8,10735,0,3,79,10816,75,74,1095,239
"10736",10736,"x","black","6","x,eo,h,o,s,h",14,"no",NA,44,NA,2402,1,494,NA,46,194,8,9,10736,0,3,47,10774,32,31,1096,240
"10737",10737,"eo","black","6","x,eo,h,o,s,h",12,"no",NA,44,NA,2402,2,494,NA,47,194,8,9,10737,0,3,41,10748,5,4,1097,240
"10738",10738,"h","black","6","x,eo,h,o,s,h",8,"no",NA,44,NA,2402,3,494,NA,48,194,8,9,10738,0,3,23,10747,3,2,1098,240
"10739",10739,"o","black","6","x,eo,h,o,s,h",3,"no",NA,44,NA,2402,4,494,NA,49,194,8,9,10739,0,3,7,10828,83,82,1099,240
"10740",10740,"s","black","6","x,eo,h,o,s,h",15,"no",NA,44,NA,2402,5,494,NA,50,194,8,9,10740,0,3,53,10789,43,42,1100,240
"10741",10741,"h","black","6","x,eo,h,o,s,h",8,"no",4,44,NA,2402,6,494,NA,51,194,8,9,10741,0,3,23,10770,23,22,1101,240
"10742",10742,"eo","black","3","eo,t,f",12,"no",NA,44,NA,2403,1,494,NA,52,102,8,10,10742,0,3,41,10753,5,4,1102,241
"10743",10743,"t","black","3","eo,t,f",16,"no",NA,44,NA,2403,2,494,NA,53,102,8,10,10743,0,3,59,10776,27,26,1103,241
"10744",10744,"f","black","3","eo,t,f",0,"no",NA,44,NA,2403,3,494,NA,54,102,8,10,10744,0,3,2,10759,9,8,1104,241
"10745",10745,"l","black","7","l,r,eo,th,a,i,i",20,"no",NA,44,NA,2404,1,494,NA,55,289,8,11,10745,0,3,73,10761,10,9,1105,242
"10746",10746,"r","black","7","l,r,eo,th,a,i,i",4,"no",NA,44,NA,2404,2,494,NA,56,289,8,11,10746,0,3,11,10795,43,42,1106,242
"10747",10747,"eo","black","7","l,r,eo,th,a,i,i",12,"no",NA,44,NA,2404,3,494,NA,57,289,8,11,10747,0,3,41,10837,84,83,1107,242
"10748",10748,"th","black","7","l,r,eo,th,a,i,i",2,"no",NA,44,NA,2404,4,494,NA,58,289,8,11,10748,0,3,5,10786,32,31,1108,242
"10749",10749,"a","black","7","l,r,eo,th,a,i,i",24,"no",NA,44,NA,2404,5,494,NA,59,289,8,11,10749,0,3,97,10772,17,16,1109,242
"10750",10750,"i","black","7","l,r,eo,th,a,i,i",10,"no",NA,44,NA,2404,6,494,NA,60,289,8,11,10750,0,3,31,10757,1,0,1110,242
"10751",10751,"i","black","7","l,r,eo,th,a,i,i",10,"no",NA,44,NA,2404,7,494,NA,61,289,8,11,10751,0,3,31,10760,3,2,1111,242
"10752",10752,"b","black","4","b,f,i,l",17,"no",NA,44,NA,2405,1,494,NA,62,167,8,12,10752,0,3,61,10764,6,5,1112,243
"10753",10753,"f","black","4","b,f,i,l",0,"no",NA,44,NA,2405,2,494,NA,63,167,8,12,10753,0,3,2,10810,51,50,1113,243
"10754",10754,"i","black","4","b,f,i,l",10,"no",NA,44,NA,2405,3,494,NA,64,167,8,12,10754,0,3,31,10777,17,16,1114,243
"10755",10755,"l","black","4","b,f,i,l",20,"no",NA,44,NA,2405,4,494,NA,65,167,8,12,10755,0,3,73,10775,14,13,1115,243
"10756",10756,"j","black","7","j,ia,b,y,m,ae,ae",11,"no",NA,44,NA,2406,1,494,NA,66,581,8,13,10756,0,3,37,10804,42,41,1116,244
"10757",10757,"ia","black","7","j,ia,b,y,m,ae,ae",27,"no",NA,44,NA,2406,2,494,NA,67,581,8,13,10757,0,3,107,10805,42,41,1117,244
"10758",10758,"b","black","7","j,ia,b,y,m,ae,ae",17,"no",NA,44,NA,2406,3,494,NA,68,581,8,13,10758,0,3,61,10829,65,64,1118,244
"10759",10759,"y","black","7","j,ia,b,y,m,ae,ae",26,"no",NA,44,NA,2406,4,494,1,69,581,8,13,10759,0,3,103,10785,20,19,1119,244
"10760",10760,"m","black","7","j,ia,b,y,m,ae,ae",19,"no",NA,44,NA,2406,5,495,NA,70,581,8,13,10760,0,4,71,10822,56,55,1120,244
"10761",10761,"ae","black","7","j,ia,b,y,m,ae,ae",25,"no",NA,44,NA,2406,6,495,NA,71,581,8,13,10761,0,4,101,10768,1,0,1121,244
"10762",10762,"ae","black","7","j,ia,b,y,m,ae,ae",25,"no",NA,44,NA,2406,7,495,NA,72,581,8,13,10762,0,4,101,10792,24,23,1122,244
"10763",10763,"d","black","3","d,h,oe",23,"no",NA,44,NA,2407,1,495,NA,73,195,8,14,10763,0,4,89,10780,11,10,1123,245
"10764",10764,"h","black","3","d,h,oe",8,"no",NA,44,NA,2407,2,495,NA,74,195,8,14,10764,0,4,23,10784,14,13,1124,245
"10765",10765,"oe","black","3","d,h,oe",22,"no",NA,44,NA,2407,3,495,NA,75,195,8,14,10765,0,4,83,10779,8,7,1125,245
"10766",10766,"a","black","7","a,w,x,l,t,i,a",24,"no",NA,44,NA,2408,1,495,NA,76,423,8,15,10766,0,4,97,10778,6,5,1126,246
"10767",10767,"w","black","7","a,w,x,l,t,i,a",7,"no",NA,44,NA,2408,2,495,NA,77,423,8,15,10767,0,4,19,10799,26,25,1127,246
"10768",10768,"x","black","7","a,w,x,l,t,i,a",14,"no",NA,44,NA,2408,3,495,NA,78,423,8,15,10768,0,4,47,10909,135,134,1128,246
"10769",10769,"l","black","7","a,w,x,l,t,i,a",20,"no",NA,44,NA,2408,4,495,NA,79,423,8,15,10769,0,4,73,10787,12,11,1129,246
"10770",10770,"t","black","7","a,w,x,l,t,i,a",16,"no",NA,44,NA,2408,5,495,NA,80,423,8,15,10770,0,4,59,10794,18,17,1130,246
"10771",10771,"i","black","7","a,w,x,l,t,i,a",10,"no",NA,44,NA,2408,6,495,NA,81,423,8,15,10771,0,4,31,10797,20,19,1131,246
"10772",10772,"a","black","7","a,w,x,l,t,i,a",24,"no",NA,44,NA,2408,7,495,NA,82,423,8,15,10772,0,4,97,10796,18,17,1132,246
"10773",10773,"oe","black","7","oe,d,e,n,p,h,y",22,"no",NA,44,NA,2409,1,495,NA,83,437,8,16,10773,0,4,83,10791,12,11,1133,247
"10774",10774,"d","black","7","oe,d,e,n,p,h,y",23,"no",NA,44,NA,2409,2,495,NA,84,437,8,16,10774,0,4,89,10825,45,44,1134,247
"10775",10775,"e","black","7","oe,d,e,n,p,h,y",18,"no",NA,44,NA,2409,3,495,NA,85,437,8,16,10775,0,4,67,10788,7,6,1135,247
"10776",10776,"n","black","7","oe,d,e,n,p,h,y",9,"no",NA,44,NA,2409,4,495,NA,86,437,8,16,10776,0,4,29,10818,36,35,1136,247
"10777",10777,"p","black","7","oe,d,e,n,p,h,y",13,"no",NA,44,NA,2409,5,495,NA,87,437,8,16,10777,0,4,43,10802,19,18,1137,247
"10778",10778,"h","black","7","oe,d,e,n,p,h,y",8,"no",NA,44,NA,2409,6,495,NA,88,437,8,16,10778,0,4,23,10819,35,34,1138,247
"10779",10779,"y","black","7","oe,d,e,n,p,h,y",26,"no",NA,44,NA,2409,7,495,NA,89,437,8,16,10779,0,4,103,10814,29,28,1139,247
"10780",10780,"th","black","8","th,l,e,s,e,oe,ae,e",2,"no",NA,44,NA,2410,1,495,NA,90,516,8,17,10780,0,4,5,10809,23,22,1140,248
"10781",10781,"l","black","8","th,l,e,s,e,oe,ae,e",20,"no",NA,44,NA,2410,2,495,NA,91,516,8,17,10781,0,4,73,10881,94,93,1141,248
"10782",10782,"e","black","8","th,l,e,s,e,oe,ae,e",18,"no",NA,44,NA,2410,3,495,NA,92,516,8,17,10782,0,4,67,10790,2,1,1142,248
"10783",10783,"s","black","8","th,l,e,s,e,oe,ae,e",15,"no",NA,44,NA,2410,4,495,1,93,516,8,17,10783,0,4,53,10801,12,11,1143,248
"10784",10784,"e","black","8","th,l,e,s,e,oe,ae,e",18,"no",NA,44,NA,2410,5,496,NA,94,516,8,17,10784,0,5,67,10793,3,2,1144,248
"10785",10785,"oe","black","8","th,l,e,s,e,oe,ae,e",22,"no",NA,44,NA,2410,6,496,NA,95,516,8,17,10785,0,5,83,10835,44,43,1145,248
"10786",10786,"ae","black","8","th,l,e,s,e,oe,ae,e",25,"no",NA,44,NA,2410,7,496,NA,96,516,8,17,10786,0,5,101,10798,6,5,1146,248
"10787",10787,"e","black","8","th,l,e,s,e,oe,ae,e",18,"no",NA,44,NA,2410,8,496,NA,97,516,8,17,10787,0,5,67,10827,34,33,1147,248
"10788",10788,"t","black","3","t,r,a",16,"no",NA,44,NA,2411,1,496,NA,98,167,8,18,10788,0,5,59,10807,13,12,1148,249
"10789",10789,"r","black","3","t,r,a",4,"no",NA,44,NA,2411,2,496,NA,99,167,8,18,10789,0,5,11,10803,8,7,1149,249
"10790",10790,"a","black","3","t,r,a",24,"no",NA,44,NA,2411,3,496,NA,100,167,8,18,10790,0,5,97,10806,10,9,1150,249
"10791",10791,"i","black","4","i,ae,w,ae",10,"no",NA,44,NA,2412,1,496,NA,101,252,8,19,10791,0,5,31,10842,45,44,1151,250
"10792",10792,"ae","black","4","i,ae,w,ae",25,"no",NA,44,NA,2412,2,496,NA,102,252,8,19,10792,0,5,101,10800,2,1,1152,250
"10793",10793,"w","black","4","i,ae,w,ae",7,"no",NA,44,NA,2412,3,496,NA,103,252,8,19,10793,0,5,19,10873,74,73,1153,250
"10794",10794,"ae","black","4","i,ae,w,ae",25,"no",NA,44,NA,2412,4,496,NA,104,252,8,19,10794,0,5,101,10808,8,7,1154,250
"10795",10795,"s","black","3","s,p,r",15,"no",NA,44,NA,2413,1,496,NA,105,107,8,20,10795,0,5,53,10860,59,58,1155,251
"10796",10796,"p","black","3","s,p,r",13,"no",NA,44,NA,2413,2,496,NA,106,107,8,20,10796,0,5,43,10813,11,10,1156,251
"10797",10797,"r","black","3","s,p,r",4,"no",NA,44,NA,2413,3,496,NA,107,107,8,20,10797,0,5,11,10877,74,73,1157,251
"10798",10798,"j","black","4","j,ia,a,t",11,"no",NA,44,NA,2414,1,496,NA,108,300,8,21,10798,0,5,37,10826,22,21,1158,252
"10799",10799,"ia","black","4","j,ia,a,t",27,"no",NA,44,NA,2414,2,496,NA,109,300,8,21,10799,0,5,107,10820,15,14,1159,252
"10800",10800,"a","black","4","j,ia,a,t",24,"no",NA,44,NA,2414,3,496,NA,110,300,8,21,10800,0,5,97,10832,26,25,1160,252
"10801",10801,"t","black","4","j,ia,a,t",16,"no",NA,44,NA,2414,4,496,NA,111,300,8,21,10801,0,5,59,10866,59,58,1161,252
"10802",10802,"ae","black","2","ae,th",25,"no",NA,44,NA,2415,1,496,NA,112,106,8,22,10802,0,5,101,10815,7,6,1162,253
"10803",10803,"th","black","2","ae,th",2,"no",NA,44,NA,2415,2,496,NA,113,106,8,22,10803,0,5,5,10861,52,51,1163,253
"10804",10804,"f","black","7","f,ea,u,p,y,ae,ing",0,"no",NA,44,NA,2416,1,496,NA,114,440,8,23,10804,0,5,2,10823,13,12,1164,254
"10805",10805,"ea","black","7","f,ea,u,p,y,ae,ing",28,"no",NA,44,NA,2416,2,496,NA,115,440,8,23,10805,0,5,109,10902,91,90,1165,254
"10806",10806,"u","black","7","f,ea,u,p,y,ae,ing",1,"no",NA,44,NA,2416,3,496,1,116,440,8,23,10806,0,5,3,10879,67,66,1166,254
"10807",10807,"p","black","7","f,ea,u,p,y,ae,ing",13,"no",NA,44,NA,2416,4,497,NA,117,440,8,23,10807,0,6,43,10840,27,26,1167,254
"10808",10808,"y","black","7","f,ea,u,p,y,ae,ing",26,"no",NA,44,NA,2416,5,497,NA,118,440,8,23,10808,0,6,103,10817,3,2,1168,254
"10809",10809,"ae","black","7","f,ea,u,p,y,ae,ing",25,"no",NA,44,NA,2416,6,497,NA,119,440,8,23,10809,0,6,101,10859,44,43,1169,254
"10810",10810,"ing","black","7","f,ea,u,p,y,ae,ing",21,"no",NA,44,NA,2416,7,497,NA,120,440,8,23,10810,0,6,79,10893,77,76,1170,254
"10811",10811,"y","black","4","y,n,h,ia",26,"no",NA,44,NA,2417,1,497,NA,121,262,8,24,10811,0,6,103,10855,38,37,1171,255
"10812",10812,"n","black","4","y,n,h,ia",9,"no",NA,44,NA,2417,2,497,NA,122,262,8,24,10812,0,6,29,10824,6,5,1172,255
"10813",10813,"h","black","4","y,n,h,ia",8,"no",NA,44,NA,2417,3,497,NA,123,262,8,24,10813,0,6,23,10831,12,11,1173,255
"10814",10814,"ia","black","4","y,n,h,ia",27,"no",NA,44,NA,2417,4,497,NA,124,262,8,24,10814,0,6,107,10876,56,55,1174,255
"10815",10815,"c","black","4","c,m,f,n",5,"no",NA,44,NA,2418,1,497,NA,125,115,8,25,10815,0,6,13,10841,20,19,1175,256
"10816",10816,"m","black","4","c,m,f,n",19,"no",NA,44,NA,2418,2,497,NA,126,115,8,25,10816,0,6,71,10897,75,74,1176,256
"10817",10817,"f","black","4","c,m,f,n",0,"no",NA,44,NA,2418,3,497,NA,127,115,8,25,10817,0,6,2,10836,13,12,1177,256
"10818",10818,"n","black","4","c,m,f,n",9,"no",NA,44,NA,2418,4,497,NA,128,115,8,25,10818,0,6,29,10963,139,138,1178,256
"10819",10819,"d","black","2","d,j",23,"no",NA,44,NA,2419,1,497,NA,129,126,8,26,10819,0,6,89,10834,9,8,1179,257
"10820",10820,"j","black","2","d,j",11,"no",NA,44,NA,2419,2,497,NA,130,126,8,26,10820,0,6,37,10850,24,23,1180,257
"10821",10821,"e","black","2","e,o",18,"no",NA,44,NA,2420,1,497,NA,131,74,8,27,10821,0,6,67,10833,6,5,1181,258
"10822",10822,"o","black","2","e,o",3,"no",NA,44,NA,2420,2,497,NA,132,74,8,27,10822,0,6,7,10856,28,27,1182,258
"10823",10823,"b","black","4","b,g,h,a",17,"no",NA,44,NA,2421,1,497,NA,133,198,8,28,10823,0,6,61,10844,15,14,1183,259
"10824",10824,"g","black","4","b,g,h,a",6,"no",NA,44,NA,2421,2,497,NA,134,198,8,28,10824,0,6,17,10845,15,14,1184,259
"10825",10825,"h","black","4","b,g,h,a",8,"no",NA,44,NA,2421,3,497,NA,135,198,8,28,10825,0,6,23,10869,38,37,1185,259
"10826",10826,"a","black","4","b,g,h,a",24,"no",NA,44,NA,2421,4,497,NA,136,198,8,28,10826,0,6,97,10843,11,10,1186,259
"10827",10827,"e","black","7","e,d,oe,f,eo,d,oe",18,"no",NA,44,NA,2422,1,497,NA,137,454,8,29,10827,0,6,67,10853,20,19,1187,260
"10828",10828,"d","black","7","e,d,oe,f,eo,d,oe",23,"no",NA,44,NA,2422,2,497,1,138,454,8,29,10828,0,6,89,10838,4,3,1188,260
"10829",10829,"oe","black","7","e,d,oe,f,eo,d,oe",22,"no",NA,44,NA,2422,3,498,NA,139,454,8,29,10829,0,7,83,10839,4,3,1189,260
"10830",10830,"f","black","7","e,d,oe,f,eo,d,oe",0,"no",NA,44,NA,2422,4,498,NA,140,454,8,29,10830,0,7,2,10851,15,14,1190,260
"10831",10831,"eo","black","7","e,d,oe,f,eo,d,oe",12,"no",NA,44,NA,2422,5,498,NA,141,454,8,29,10831,0,7,41,10868,31,30,1191,260
"10832",10832,"d","black","7","e,d,oe,f,eo,d,oe",23,"no",NA,44,NA,2422,6,498,NA,142,454,8,29,10832,0,7,89,10874,36,35,1192,260
"10833",10833,"oe","black","7","e,d,oe,f,eo,d,oe",22,"no",NA,44,NA,2422,7,498,NA,143,454,8,29,10833,0,7,83,10848,9,8,1193,260
"10834",10834,"p","black","9","p,c,i,a,b,g,b,p,oe",13,"no",NA,44,NA,2423,1,498,NA,144,449,8,30,10834,0,7,43,10847,7,6,1194,261
"10835",10835,"c","black","9","p,c,i,a,b,g,b,p,oe",5,"no",NA,44,NA,2423,2,498,NA,145,449,8,30,10835,0,7,13,10889,48,47,1195,261
"10836",10836,"i","black","9","p,c,i,a,b,g,b,p,oe",10,"no",NA,44,NA,2423,3,498,NA,146,449,8,30,10836,0,7,31,10862,20,19,1196,261
"10837",10837,"a","black","9","p,c,i,a,b,g,b,p,oe",24,"no",NA,44,NA,2423,4,498,NA,147,449,8,30,10837,0,7,97,10852,9,8,1197,261
"10838",10838,"b","black","9","p,c,i,a,b,g,b,p,oe",17,"no",NA,44,NA,2423,5,498,NA,148,449,8,30,10838,0,7,61,10846,2,1,1198,261
"10839",10839,"g","black","9","p,c,i,a,b,g,b,p,oe",6,"no",NA,44,NA,2423,6,498,NA,149,449,8,30,10839,0,7,17,10875,30,29,1199,261
"10840",10840,"b","black","9","p,c,i,a,b,g,b,p,oe",17,"no",NA,44,NA,2423,7,498,NA,150,449,8,30,10840,0,7,61,10878,32,31,1200,261
"10841",10841,"p","black","9","p,c,i,a,b,g,b,p,oe",13,"no",NA,44,NA,2423,8,498,NA,151,449,8,30,10841,0,7,43,10884,37,36,1201,261
"10842",10842,"oe","black","9","p,c,i,a,b,g,b,p,oe",22,"no",NA,44,NA,2423,9,498,NA,152,449,8,30,10842,0,7,83,10849,1,0,1202,261
"10843",10843,"oe","black","5","oe,j,f,a,e",22,"no",NA,44,NA,2424,1,498,NA,153,286,8,31,10843,0,7,83,10870,21,20,1203,262
"10844",10844,"j","black","5","oe,j,f,a,e",11,"no",NA,44,NA,2424,2,498,NA,154,286,8,31,10844,0,7,37,10854,4,3,1204,262
"10845",10845,"f","black","5","oe,j,f,a,e",0,"no",NA,44,NA,2424,3,498,NA,155,286,8,31,10845,0,7,2,10872,21,20,1205,262
"10846",10846,"a","black","5","oe,j,f,a,e",24,"no",NA,44,NA,2424,4,498,NA,156,286,8,31,10846,0,7,97,10886,34,33,1206,262
"10847",10847,"e","black","5","oe,j,f,a,e",18,"no",NA,44,NA,2424,5,498,NA,157,286,8,31,10847,0,7,67,10867,14,13,1207,262
"10848",10848,"j","black","4","j,y,o,j",11,"no",NA,44,NA,2425,1,498,NA,158,184,8,32,10848,0,7,37,10857,3,2,1208,263
"10849",10849,"y","black","4","j,y,o,j",26,"no",NA,44,NA,2425,2,498,NA,159,184,8,32,10849,0,7,103,10858,3,2,1209,263
"10850",10850,"o","black","4","j,y,o,j",3,"no",NA,44,NA,2425,3,498,NA,160,184,8,32,10850,0,7,7,10922,66,65,1210,263
"10851",10851,"j","black","4","j,y,o,j",11,"no",NA,44,NA,2425,4,498,NA,161,184,8,32,10851,0,7,37,10864,7,6,1211,263
"10852",10852,"y","black","1","y",26,"no",NA,44,NA,2426,1,498,1,162,103,8,33,10852,0,7,103,10871,13,12,1212,264
"10853",10853,"ae","black","2","ae,s",25,"no",NA,44,NA,2427,1,499,NA,163,154,8,34,10853,0,8,101,10863,4,3,1213,265
"10854",10854,"s","black","2","ae,s",15,"no",NA,44,NA,2427,2,499,NA,164,154,8,34,10854,0,8,53,10903,43,42,1214,265
"10855",10855,"th","black","6","th,i,ae,j,ae,t",2,"no",NA,44,NA,2428,1,499,NA,165,334,8,35,10855,0,8,5,10904,43,42,1215,266
"10856",10856,"i","black","6","th,i,ae,j,ae,t",10,"no",NA,44,NA,2428,2,499,NA,166,334,8,35,10856,0,8,31,10910,48,47,1216,266
